"n","replication","tau","kappa","estimator","alpha_true","alpha_hat","signed_error","bias","absolute_error","squared_error","W_true","covered","rejected_true","grid_accepted_set_measure","accepted_grid_share","left_boundary_accepted","right_boundary_accepted","either_boundary_accepted","both_boundaries_accepted","all_41_grid_points_accepted","number_accepted_grid_points","profile_failed","coverage_failed","failed"
500,1,0.1,0.5,"Oracle-GMM",-0.281551565544601,-0.3,-0.0184484344553991,0.0184484344553991,0.0184484344553991,0.000340344733855157,0.654322077369066,TRUE,FALSE,1.15,0.292682926829268,TRUE,FALSE,TRUE,FALSE,FALSE,12,FALSE,FALSE,FALSE
500,1,0.1,0.5,"Full-GMM",-0.281551565544601,-0.4,-0.118448434455399,0.118448434455399,0.118448434455399,0.014030031624935,0.790094588115494,TRUE,FALSE,2.9,0.707317073170732,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,FALSE
500,1,0.1,0.5,"DML-IVQR-BC",-0.281551565544601,-0.2,0.0815515655446009,-0.0815515655446009,0.0815515655446009,0.00665065784277533,0.666042287420603,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,1,0.25,0.5,"Oracle-GMM",0.325510249803918,-0.2,-0.525510249803918,0.525510249803918,0.525510249803918,0.276161022648977,3.28334398901464,TRUE,FALSE,1.2,0.292682926829268,FALSE,FALSE,FALSE,FALSE,FALSE,12,FALSE,FALSE,FALSE
500,1,0.25,0.5,"Full-GMM",0.325510249803918,-0.4,-0.725510249803918,0.725510249803918,0.725510249803918,0.526365122570544,1.30694571680954,TRUE,FALSE,1.5,0.365853658536585,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE
500,1,0.25,0.5,"DML-IVQR-BC",0.325510249803918,0.2,-0.125510249803918,0.125510249803918,0.125510249803918,0.0157528228058419,1.69301035747929,TRUE,FALSE,0.8,0.195121951219512,FALSE,FALSE,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE
500,1,0.5,0.5,"Oracle-GMM",1,0.5,-0.5,0.5,0.5,0.25,5.71327467213435,TRUE,FALSE,2.15,0.536585365853659,TRUE,FALSE,TRUE,FALSE,FALSE,22,FALSE,FALSE,FALSE
500,1,0.5,0.5,"Full-GMM",1,0.4,-0.6,0.6,0.6,0.36,4.61520639908845,TRUE,FALSE,2.25,0.560975609756098,TRUE,FALSE,TRUE,FALSE,FALSE,23,FALSE,FALSE,FALSE
500,1,0.5,0.5,"DML-IVQR-BC",1,0.6,-0.4,0.4,0.4,0.16,4.93541021794419,TRUE,FALSE,1.9,0.463414634146341,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE
500,1,0.75,0.5,"Oracle-GMM",1.67448975019608,0,-1.67448975019608,1.67448975019608,1.67448975019608,2.80391592351174,9.8308316077668,FALSE,TRUE,1.95,0.48780487804878,FALSE,TRUE,TRUE,FALSE,FALSE,20,FALSE,FALSE,FALSE
500,1,0.75,0.5,"Full-GMM",1.67448975019608,0.3,-1.37448975019608,1.37448975019608,1.37448975019608,1.88922207339409,6.61794996107282,FALSE,TRUE,1.95,0.48780487804878,TRUE,FALSE,TRUE,FALSE,FALSE,20,FALSE,FALSE,FALSE
500,1,0.75,0.5,"DML-IVQR-BC",1.67448975019608,-0.3,-1.97448975019608,1.97448975019608,1.97448975019608,3.89860977362938,9.5863549120494,FALSE,TRUE,1.1,0.268292682926829,FALSE,FALSE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE
500,1,0.9,0.5,"Oracle-GMM",2.2815515655446,1.7,-0.581551565544601,0.581551565544601,0.581551565544601,0.338202223387376,8.32576746612275,FALSE,TRUE,3.15,0.780487804878049,TRUE,FALSE,TRUE,FALSE,FALSE,32,FALSE,FALSE,FALSE
500,1,0.9,0.5,"Full-GMM",2.2815515655446,-0.7,-2.9815515655446,2.9815515655446,2.9815515655446,8.88964973800146,2.45157292982793,TRUE,FALSE,3.1,0.780487804878049,TRUE,TRUE,TRUE,TRUE,FALSE,32,FALSE,FALSE,FALSE
500,1,0.9,0.5,"DML-IVQR-BC",2.2815515655446,1.5,-0.781551565544601,0.781551565544601,0.781551565544601,0.610822849605216,13.5634492290231,FALSE,TRUE,1.25,0.317073170731707,FALSE,TRUE,TRUE,FALSE,FALSE,13,FALSE,FALSE,FALSE
500,1,0.1,0.25,"Oracle-GMM",-0.281551565544601,-0.4,-0.118448434455399,0.118448434455399,0.118448434455399,0.014030031624935,0.263793330293957,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,1,0.1,0.25,"Full-GMM",-0.281551565544601,0.9,1.1815515655446,-1.1815515655446,1.1815515655446,1.3960641020409,0.00186428141197108,TRUE,FALSE,3.9,0.975609756097561,TRUE,TRUE,TRUE,TRUE,FALSE,40,FALSE,FALSE,FALSE
500,1,0.1,0.25,"DML-IVQR-BC",-0.281551565544601,0.4,0.681551565544601,-0.681551565544601,0.681551565544601,0.464512536496296,2.12950933038416,TRUE,FALSE,3.8,0.951219512195122,TRUE,TRUE,TRUE,TRUE,FALSE,39,FALSE,FALSE,FALSE
500,1,0.25,0.25,"Oracle-GMM",0.325510249803918,-1,-1.32551024980392,1.32551024980392,1.32551024980392,1.75697742233525,2.21814902150294,TRUE,FALSE,2.65,0.658536585365854,TRUE,FALSE,TRUE,FALSE,FALSE,27,FALSE,FALSE,FALSE
500,1,0.25,0.25,"Full-GMM",0.325510249803918,-0.8,-1.12551024980392,1.12551024980392,1.12551024980392,1.26677332241368,3.63497958020651,TRUE,FALSE,2.8,0.707317073170732,TRUE,TRUE,TRUE,TRUE,FALSE,29,FALSE,FALSE,FALSE
500,1,0.25,0.25,"DML-IVQR-BC",0.325510249803918,-0.3,-0.625510249803918,0.625510249803918,0.625510249803918,0.39126307260976,3.72639686710662,TRUE,FALSE,3.2,0.804878048780488,TRUE,TRUE,TRUE,TRUE,FALSE,33,FALSE,FALSE,FALSE
500,1,0.5,0.25,"Oracle-GMM",1,-0.6,-1.6,1.6,1.6,2.56,7.06246581321127,FALSE,TRUE,3.15,0.780487804878049,TRUE,FALSE,TRUE,FALSE,FALSE,32,FALSE,FALSE,FALSE
500,1,0.5,0.25,"Full-GMM",1,-0.8,-1.8,1.8,1.8,3.24,4.77920690071126,TRUE,FALSE,2.25,0.560975609756098,TRUE,FALSE,TRUE,FALSE,FALSE,23,FALSE,FALSE,FALSE
500,1,0.5,0.25,"DML-IVQR-BC",1,-0.4,-1.4,1.4,1.4,1.96,5.92621240166364,TRUE,FALSE,2.25,0.560975609756098,TRUE,FALSE,TRUE,FALSE,FALSE,23,FALSE,FALSE,FALSE
500,1,0.75,0.25,"Oracle-GMM",1.67448975019608,-0.8,-2.47448975019608,2.47448975019608,2.47448975019608,6.12309952382547,7.2051859220836,FALSE,TRUE,2.7,0.682926829268293,TRUE,TRUE,TRUE,TRUE,FALSE,28,FALSE,FALSE,FALSE
500,1,0.75,0.25,"Full-GMM",1.67448975019608,-0.2,-1.87448975019608,1.87448975019608,1.87448975019608,3.51371182359017,6.11406134072993,FALSE,TRUE,2.35,0.585365853658537,TRUE,FALSE,TRUE,FALSE,FALSE,24,FALSE,FALSE,FALSE
500,1,0.75,0.25,"DML-IVQR-BC",1.67448975019608,-0.4,-2.07448975019608,2.07448975019608,2.07448975019608,4.3035077236686,9.96862294792297,FALSE,TRUE,2.7,0.682926829268293,TRUE,TRUE,TRUE,TRUE,FALSE,28,FALSE,FALSE,FALSE
500,1,0.9,0.25,"Oracle-GMM",2.2815515655446,-0.7,-2.9815515655446,2.9815515655446,2.9815515655446,8.88964973800146,6.89408693140163,FALSE,TRUE,3.4,0.853658536585366,TRUE,TRUE,TRUE,TRUE,FALSE,35,FALSE,FALSE,FALSE
500,1,0.9,0.25,"Full-GMM",2.2815515655446,-0.5,-2.7815515655446,2.7815515655446,2.7815515655446,7.73702911178362,3.14232532584333,TRUE,FALSE,3.25,0.804878048780488,TRUE,FALSE,TRUE,FALSE,FALSE,33,FALSE,FALSE,FALSE
500,1,0.9,0.25,"DML-IVQR-BC",2.2815515655446,-1,-3.2815515655446,3.2815515655446,3.2815515655446,10.7685806773282,6.88726458550326,FALSE,TRUE,3.2,0.804878048780488,TRUE,TRUE,TRUE,TRUE,FALSE,33,FALSE,FALSE,FALSE
500,1,0.1,0.1,"Oracle-GMM",-0.281551565544601,2.7,2.9815515655446,-2.9815515655446,2.9815515655446,8.88964973800146,0.518901217665528,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,1,0.1,0.1,"Full-GMM",-0.281551565544601,0.7,0.981551565544601,-0.981551565544601,0.981551565544601,0.963443475823057,0.0794613529101153,TRUE,FALSE,3.9,0.975609756097561,TRUE,TRUE,TRUE,TRUE,FALSE,40,FALSE,FALSE,FALSE
500,1,0.1,0.1,"DML-IVQR-BC",-0.281551565544601,0.6,0.881551565544601,-0.881551565544601,0.881551565544601,0.777133162714137,5.74092307225976,TRUE,FALSE,3.8,0.951219512195122,TRUE,TRUE,TRUE,TRUE,FALSE,39,FALSE,FALSE,FALSE
500,1,0.25,0.1,"Oracle-GMM",0.325510249803918,-1,-1.32551024980392,1.32551024980392,1.32551024980392,1.75697742233525,2.81963931861153,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,1,0.25,0.1,"Full-GMM",0.325510249803918,-0.9,-1.22551024980392,1.22551024980392,1.22551024980392,1.50187537237446,2.62673283832449,TRUE,FALSE,3.5,0.878048780487805,TRUE,TRUE,TRUE,TRUE,FALSE,36,FALSE,FALSE,FALSE
500,1,0.25,0.1,"DML-IVQR-BC",0.325510249803918,-0.3,-0.625510249803918,0.625510249803918,0.625510249803918,0.39126307260976,3.22367839120864,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,1,0.5,0.1,"Oracle-GMM",1,-1,-2,2,2,4,3.23139830593734,TRUE,FALSE,2.8,0.707317073170732,TRUE,TRUE,TRUE,TRUE,FALSE,29,FALSE,FALSE,FALSE
500,1,0.5,0.1,"Full-GMM",1,-0.9,-1.9,1.9,1.9,3.61,8.19311544718689,FALSE,TRUE,2.15,0.536585365853659,TRUE,FALSE,TRUE,FALSE,FALSE,22,FALSE,FALSE,FALSE
500,1,0.5,0.1,"DML-IVQR-BC",1,-0.7,-1.7,1.7,1.7,2.89,8.0120462369594,FALSE,TRUE,2.35,0.585365853658537,TRUE,FALSE,TRUE,FALSE,FALSE,24,FALSE,FALSE,FALSE
500,1,0.75,0.1,"Oracle-GMM",1.67448975019608,2.6,0.925510249803918,-0.925510249803918,0.925510249803918,0.856569222492112,9.52752032375356,FALSE,TRUE,2.9,0.731707317073171,TRUE,TRUE,TRUE,TRUE,FALSE,30,FALSE,FALSE,FALSE
500,1,0.75,0.1,"Full-GMM",1.67448975019608,-0.4,-2.07448975019608,2.07448975019608,2.07448975019608,4.3035077236686,5.75911866124196,TRUE,FALSE,2.8,0.707317073170732,TRUE,TRUE,TRUE,TRUE,FALSE,29,FALSE,FALSE,FALSE
500,1,0.75,0.1,"DML-IVQR-BC",1.67448975019608,2.5,0.825510249803918,-0.825510249803918,0.825510249803918,0.681467172531328,8.76789760118411,FALSE,TRUE,2.3,0.585365853658537,TRUE,TRUE,TRUE,TRUE,FALSE,24,FALSE,FALSE,FALSE
500,1,0.9,0.1,"Oracle-GMM",2.2815515655446,1.2,-1.0815515655446,1.0815515655446,1.0815515655446,1.16975378893198,6.12321586016107,FALSE,TRUE,3.3,0.829268292682927,TRUE,TRUE,TRUE,TRUE,FALSE,34,FALSE,FALSE,FALSE
500,1,0.9,0.1,"Full-GMM",2.2815515655446,0.8,-1.4815515655446,1.4815515655446,1.4815515655446,2.19499504136766,3.06806083541922,TRUE,FALSE,2.85,0.707317073170732,FALSE,TRUE,TRUE,FALSE,FALSE,29,FALSE,FALSE,FALSE
500,1,0.9,0.1,"DML-IVQR-BC",2.2815515655446,-0.9,-3.1815515655446,3.1815515655446,3.1815515655446,10.1222703642193,5.75420983167971,TRUE,FALSE,3.4,0.853658536585366,TRUE,TRUE,TRUE,TRUE,FALSE,35,FALSE,FALSE,FALSE
500,2,0.1,1,"Oracle-GMM",-0.281551565544601,0.2,0.481551565544601,-0.481551565544601,0.481551565544601,0.231891910278456,0.74443329381675,TRUE,FALSE,1.4,0.341463414634146,FALSE,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE
500,2,0.1,1,"Full-GMM",-0.281551565544601,0.6,0.881551565544601,-0.881551565544601,0.881551565544601,0.777133162714137,9.61520065791739,FALSE,TRUE,2,0.48780487804878,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,FALSE,FALSE
500,2,0.1,1,"DML-IVQR-BC",-0.281551565544601,0.7,0.981551565544601,-0.981551565544601,0.981551565544601,0.963443475823057,1.93947453481928,TRUE,FALSE,3.75,0.926829268292683,FALSE,TRUE,TRUE,FALSE,FALSE,38,FALSE,FALSE,FALSE
500,2,0.25,1,"Oracle-GMM",0.325510249803918,0.4,0.0744897501960818,-0.0744897501960818,0.0744897501960818,0.00554872288427467,2.2546123787157,TRUE,FALSE,0.5,0.121951219512195,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE
500,2,0.25,1,"Full-GMM",0.325510249803918,0.7,0.374489750196082,-0.374489750196082,0.374489750196082,0.140242573001924,10.6370857291169,FALSE,TRUE,0.6,0.146341463414634,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE
500,2,0.25,1,"DML-IVQR-BC",0.325510249803918,0.3,-0.0255102498039183,0.0255102498039183,0.0255102498039183,0.000650772845058311,0.442906597751612,TRUE,FALSE,0.8,0.195121951219512,FALSE,FALSE,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE
500,2,0.5,1,"Oracle-GMM",1,1,0,0,0,0,2.4418483314519,TRUE,FALSE,0.2,0.0487804878048781,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE
500,2,0.5,1,"Full-GMM",1,1,0,0,0,0,0.0480478513235193,TRUE,FALSE,0.9,0.219512195121951,FALSE,FALSE,FALSE,FALSE,FALSE,9,FALSE,FALSE,FALSE
500,2,0.5,1,"DML-IVQR-BC",1,1,0,0,0,0,0.0782876111398201,TRUE,FALSE,0.3,0.0731707317073171,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE
500,2,0.75,1,"Oracle-GMM",1.67448975019608,1.5,-0.174489750196082,0.174489750196082,0.174489750196082,0.030446672923491,6.51412570381896,FALSE,TRUE,0.4,0.0975609756097561,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE
500,2,0.75,1,"Full-GMM",1.67448975019608,1.5,-0.174489750196082,0.174489750196082,0.174489750196082,0.030446672923491,0.260349799457491,TRUE,FALSE,1.1,0.268292682926829,FALSE,FALSE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE
500,2,0.75,1,"DML-IVQR-BC",1.67448975019608,1.4,-0.274489750196081,0.274489750196081,0.274489750196081,0.0753446229627071,6.66792885754344,FALSE,TRUE,0.6,0.146341463414634,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE
500,2,0.9,1,"Oracle-GMM",2.2815515655446,1.8,-0.481551565544601,0.481551565544601,0.481551565544601,0.231891910278456,6.6548360953791,FALSE,TRUE,0.7,0.170731707317073,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE
500,2,0.9,1,"Full-GMM",2.2815515655446,1.5,-0.781551565544601,0.781551565544601,0.781551565544601,0.610822849605216,1.02436503455156,TRUE,FALSE,2.7,0.658536585365854,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,FALSE,FALSE
500,2,0.9,1,"DML-IVQR-BC",2.2815515655446,1.8,-0.481551565544601,0.481551565544601,0.481551565544601,0.231891910278456,10.0916608144055,FALSE,TRUE,0.7,0.170731707317073,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE
500,2,0.1,0.5,"Oracle-GMM",-0.281551565544601,2.2,2.4815515655446,-2.4815515655446,2.4815515655446,6.15809817245686,0.493586744803262,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.1,0.5,"Full-GMM",-0.281551565544601,0.6,0.881551565544601,-0.881551565544601,0.881551565544601,0.777133162714137,7.68552628290456,FALSE,TRUE,3.95,0.975609756097561,FALSE,TRUE,TRUE,FALSE,FALSE,40,FALSE,FALSE,FALSE
500,2,0.1,0.5,"DML-IVQR-BC",-0.281551565544601,2,2.2815515655446,-2.2815515655446,2.2815515655446,5.20547754623902,0.906678735104563,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.25,0.5,"Oracle-GMM",0.325510249803918,0.4,0.0744897501960818,-0.0744897501960818,0.0744897501960818,0.00554872288427467,0.957876635082804,TRUE,FALSE,2.2,0.536585365853659,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,FALSE,FALSE
500,2,0.25,0.5,"Full-GMM",0.325510249803918,1.1,0.774489750196082,-0.774489750196082,0.774489750196082,0.599834373158789,0.453366423612051,TRUE,FALSE,3.3,0.829268292682927,TRUE,TRUE,TRUE,TRUE,FALSE,34,FALSE,FALSE,FALSE
500,2,0.25,0.5,"DML-IVQR-BC",0.325510249803918,1,0.674489750196082,-0.674489750196082,0.674489750196082,0.454936423119573,2.42955367482491,TRUE,FALSE,3.15,0.780487804878049,FALSE,TRUE,TRUE,FALSE,FALSE,32,FALSE,FALSE,FALSE
500,2,0.5,0.5,"Oracle-GMM",1,1,0,0,0,0,0.159013799206666,TRUE,FALSE,1.3,0.317073170731707,FALSE,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE
500,2,0.5,0.5,"Full-GMM",1,1.2,0.2,-0.2,0.2,0.0400000000000001,0.561903188804817,TRUE,FALSE,2.3,0.560975609756098,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,FALSE,FALSE
500,2,0.5,0.5,"DML-IVQR-BC",1,1.1,0.1,-0.1,0.1,0.01,0.0904674240254224,TRUE,FALSE,2.2,0.536585365853659,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,FALSE,FALSE
500,2,0.75,0.5,"Oracle-GMM",1.67448975019608,1.5,-0.174489750196082,0.174489750196082,0.174489750196082,0.030446672923491,2.86622793623227,TRUE,FALSE,1.4,0.341463414634146,FALSE,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE
500,2,0.75,0.5,"Full-GMM",1.67448975019608,1.5,-0.174489750196082,0.174489750196082,0.174489750196082,0.030446672923491,0.491921028969655,TRUE,FALSE,3.25,0.804878048780488,FALSE,TRUE,TRUE,FALSE,FALSE,33,FALSE,FALSE,FALSE
500,2,0.75,0.5,"DML-IVQR-BC",1.67448975019608,1.4,-0.274489750196081,0.274489750196081,0.274489750196081,0.0753446229627071,1.23867533029119,TRUE,FALSE,1.95,0.48780487804878,FALSE,TRUE,TRUE,FALSE,FALSE,20,FALSE,FALSE,FALSE
500,2,0.9,0.5,"Oracle-GMM",2.2815515655446,1.8,-0.481551565544601,0.481551565544601,0.481551565544601,0.231891910278456,1.8939752381063,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.9,0.5,"Full-GMM",2.2815515655446,3,0.718448434455399,-0.718448434455399,0.718448434455399,0.516168152971414,0.501699897593753,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.9,0.5,"DML-IVQR-BC",2.2815515655446,1.9,-0.3815515655446,0.3815515655446,0.3815515655446,0.145581597169536,1.14253685532349,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.1,0.25,"Oracle-GMM",-0.281551565544601,2.9,3.1815515655446,-3.1815515655446,3.1815515655446,10.1222703642193,0.3682220600774,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.1,0.25,"Full-GMM",-0.281551565544601,0.6,0.881551565544601,-0.881551565544601,0.881551565544601,0.777133162714137,0.309181504150967,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.1,0.25,"DML-IVQR-BC",-0.281551565544601,1.9,2.1815515655446,-2.1815515655446,2.1815515655446,4.7591672331301,0.493646875200106,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.25,0.25,"Oracle-GMM",0.325510249803918,0.5,0.174489750196082,-0.174489750196082,0.174489750196082,0.030446672923491,1.05063462559005,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.25,0.25,"Full-GMM",0.325510249803918,0.9,0.574489750196082,-0.574489750196082,0.574489750196082,0.330038473080356,0.769537458267741,TRUE,FALSE,3.9,0.975609756097561,TRUE,TRUE,TRUE,TRUE,FALSE,40,FALSE,FALSE,FALSE
500,2,0.25,0.25,"DML-IVQR-BC",0.325510249803918,1.5,1.17448975019608,-1.17448975019608,1.17448975019608,1.37942617331565,2.58911665456548,TRUE,FALSE,3.8,0.951219512195122,TRUE,TRUE,TRUE,TRUE,FALSE,39,FALSE,FALSE,FALSE
500,2,0.5,0.25,"Oracle-GMM",1,1.3,0.3,-0.3,0.3,0.0900000000000002,0.643106849271857,TRUE,FALSE,3.4,0.853658536585366,TRUE,TRUE,TRUE,TRUE,FALSE,35,FALSE,FALSE,FALSE
500,2,0.5,0.25,"Full-GMM",1,1.1,0.1,-0.1,0.1,0.01,0.719609822709795,TRUE,FALSE,3.85,0.951219512195122,FALSE,TRUE,TRUE,FALSE,FALSE,39,FALSE,FALSE,FALSE
500,2,0.5,0.25,"DML-IVQR-BC",1,1.3,0.3,-0.3,0.3,0.0900000000000002,0.317095348388535,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.75,0.25,"Oracle-GMM",1.67448975019608,1.5,-0.174489750196082,0.174489750196082,0.174489750196082,0.030446672923491,1.98997065104253,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.75,0.25,"Full-GMM",1.67448975019608,2.7,1.02551024980392,-1.02551024980392,1.02551024980392,1.0516712724529,0.273040591998601,TRUE,FALSE,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,41,FALSE,FALSE,FALSE
500,2,0.75,0.25,"DML-IVQR-BC",1.67448975019608,1.8,0.125510249803919,-0.125510249803919,0.125510249803919,0.0157528228058421,0.336286732402696,TRUE,FALSE,3.7,0.926829268292683,TRUE,TRUE,TRUE,TRUE,FALSE,38,FALSE,FALSE,FALSE
