"n","replication","tau","kappa","estimator","Delta","a_false","W_false","rejected_false","rejection","false_acceptance","power_evaluation_failed"
500,1,0.25,1,"Oracle-GMM",-1,-0.674489750196082,29.9494383797628,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Oracle-GMM",-0.5,-0.174489750196082,7.428207610423,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Oracle-GMM",-0.25,0.0755102498039183,0.982759789295526,FALSE,FALSE,1,FALSE
500,1,0.25,1,"Oracle-GMM",0.25,0.575510249803918,22.5733152562172,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Oracle-GMM",0.5,0.825510249803918,26.7524481424534,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Oracle-GMM",1,1.32551024980392,36.6006809326893,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Full-GMM",-1,-0.674489750196082,21.8160551502237,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Full-GMM",-0.5,-0.174489750196082,5.54266130559488,FALSE,FALSE,1,FALSE
500,1,0.25,1,"Full-GMM",-0.25,0.0755102498039183,0.240538315729207,FALSE,FALSE,1,FALSE
500,1,0.25,1,"Full-GMM",0.25,0.575510249803918,8.62788196699879,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Full-GMM",0.5,0.825510249803918,17.8534926178448,TRUE,TRUE,0,FALSE
500,1,0.25,1,"Full-GMM",1,1.32551024980392,26.0324843723848,TRUE,TRUE,0,FALSE
500,1,0.25,1,"DML-IVQR-BC",-1,-0.674489750196082,30.5793655762871,TRUE,TRUE,0,FALSE
500,1,0.25,1,"DML-IVQR-BC",-0.5,-0.174489750196082,2.71620097750705,FALSE,FALSE,1,FALSE
500,1,0.25,1,"DML-IVQR-BC",-0.25,0.0755102498039183,0.858127260733455,FALSE,FALSE,1,FALSE
500,1,0.25,1,"DML-IVQR-BC",0.25,0.575510249803918,8.16072330035768,TRUE,TRUE,0,FALSE
500,1,0.25,1,"DML-IVQR-BC",0.5,0.825510249803918,17.4925037878327,TRUE,TRUE,0,FALSE
500,1,0.25,1,"DML-IVQR-BC",1,1.32551024980392,20.6250172159476,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Oracle-GMM",-1,0,24.388146567629,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Oracle-GMM",-0.5,0.5,1.67935267483131,FALSE,FALSE,1,FALSE
500,1,0.5,1,"Oracle-GMM",-0.25,0.75,0.0568746294891632,FALSE,FALSE,1,FALSE
500,1,0.5,1,"Oracle-GMM",0.25,1.25,19.9421893575119,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Oracle-GMM",0.5,1.5,31.4361249167071,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Oracle-GMM",1,2,49.9850275262516,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Full-GMM",-1,0,15.7741650722181,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Full-GMM",-0.5,0.5,2.57518070677401,FALSE,FALSE,1,FALSE
500,1,0.5,1,"Full-GMM",-0.25,0.75,1.67173482906841,FALSE,FALSE,1,FALSE
500,1,0.5,1,"Full-GMM",0.25,1.25,12.1828320150638,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Full-GMM",0.5,1.5,15.5560280469475,TRUE,TRUE,0,FALSE
500,1,0.5,1,"Full-GMM",1,2,31.2059710727675,TRUE,TRUE,0,FALSE
500,1,0.5,1,"DML-IVQR-BC",-1,0,19.1181702456394,TRUE,TRUE,0,FALSE
500,1,0.5,1,"DML-IVQR-BC",-0.5,0.5,0.623595643938607,FALSE,FALSE,1,FALSE
500,1,0.5,1,"DML-IVQR-BC",-0.25,0.75,0.0285224657419808,FALSE,FALSE,1,FALSE
500,1,0.5,1,"DML-IVQR-BC",0.25,1.25,19.8907381833402,TRUE,TRUE,0,FALSE
500,1,0.5,1,"DML-IVQR-BC",0.5,1.5,24.8134287751595,TRUE,TRUE,0,FALSE
500,1,0.5,1,"DML-IVQR-BC",1,2,49.6412460719151,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Oracle-GMM",-1,0.674489750196082,13.3144284635412,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Oracle-GMM",-0.5,1.17448975019608,7.66046885173019,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Oracle-GMM",-0.25,1.42448975019608,6.83428412888006,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Oracle-GMM",0.25,1.92448975019608,23.9569656426177,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Oracle-GMM",0.5,2.17448975019608,50.7806813469874,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Oracle-GMM",1,2.67448975019608,61.1910873263244,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Full-GMM",-1,0.674489750196082,8.22285409380029,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Full-GMM",-0.5,1.17448975019608,0.70391770443413,FALSE,FALSE,1,FALSE
500,1,0.75,1,"Full-GMM",-0.25,1.42448975019608,3.18087227304733,FALSE,FALSE,1,FALSE
500,1,0.75,1,"Full-GMM",0.25,1.92448975019608,14.6399087615575,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Full-GMM",0.5,2.17448975019608,20.5804718607664,TRUE,TRUE,0,FALSE
500,1,0.75,1,"Full-GMM",1,2.67448975019608,50.3777834317361,TRUE,TRUE,0,FALSE
500,1,0.75,1,"DML-IVQR-BC",-1,0.674489750196082,14.1034773741165,TRUE,TRUE,0,FALSE
500,1,0.75,1,"DML-IVQR-BC",-0.5,1.17448975019608,8.52569160179127,TRUE,TRUE,0,FALSE
500,1,0.75,1,"DML-IVQR-BC",-0.25,1.42448975019608,3.10215507071614,FALSE,FALSE,1,FALSE
500,1,0.75,1,"DML-IVQR-BC",0.25,1.92448975019608,31.8851422399325,TRUE,TRUE,0,FALSE
500,1,0.75,1,"DML-IVQR-BC",0.5,2.17448975019608,52.9230371568107,TRUE,TRUE,0,FALSE
500,1,0.75,1,"DML-IVQR-BC",1,2.67448975019608,72.4899745726142,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Oracle-GMM",-1,1.2815515655446,6.05065876906772,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Oracle-GMM",-0.5,1.7815515655446,1.663357081833,FALSE,FALSE,1,FALSE
500,1,0.9,1,"Oracle-GMM",-0.25,2.0315515655446,0.780624826821872,FALSE,FALSE,1,FALSE
500,1,0.9,1,"Oracle-GMM",0.25,2.5315515655446,20.6135732641846,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Oracle-GMM",0.5,2.7815515655446,18.8251112203792,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Oracle-GMM",1,3.2815515655446,23.4172355353651,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Full-GMM",-1,1.2815515655446,3.79567873365176,FALSE,FALSE,1,FALSE
500,1,0.9,1,"Full-GMM",-0.5,1.7815515655446,2.49573383947133,FALSE,FALSE,1,FALSE
500,1,0.9,1,"Full-GMM",-0.25,2.0315515655446,6.38260832570577,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Full-GMM",0.25,2.5315515655446,18.4485066209248,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Full-GMM",0.5,2.7815515655446,12.3378061691662,TRUE,TRUE,0,FALSE
500,1,0.9,1,"Full-GMM",1,3.2815515655446,30.7363391058067,TRUE,TRUE,0,FALSE
500,1,0.9,1,"DML-IVQR-BC",-1,1.2815515655446,9.90669366300987,TRUE,TRUE,0,FALSE
500,1,0.9,1,"DML-IVQR-BC",-0.5,1.7815515655446,4.25406910792525,FALSE,FALSE,1,FALSE
500,1,0.9,1,"DML-IVQR-BC",-0.25,2.0315515655446,6.37095688951445,TRUE,TRUE,0,FALSE
500,1,0.9,1,"DML-IVQR-BC",0.25,2.5315515655446,25.6053750776155,TRUE,TRUE,0,FALSE
500,1,0.9,1,"DML-IVQR-BC",0.5,2.7815515655446,26.4588618424143,TRUE,TRUE,0,FALSE
500,1,0.9,1,"DML-IVQR-BC",1,3.2815515655446,32.772379686117,TRUE,TRUE,0,FALSE
500,1,0.1,0.5,"Oracle-GMM",-1,-1.2815515655446,7.59356780871656,TRUE,TRUE,0,FALSE
500,1,0.1,0.5,"Oracle-GMM",-0.5,-0.781551565544601,3.41444350553586,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Oracle-GMM",-0.25,-0.531551565544601,1.19669546398821,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Oracle-GMM",0.25,-0.0315515655446008,2.49871279800545,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Oracle-GMM",0.5,0.218448434455399,5.11963077808041,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Oracle-GMM",1,0.718448434455399,5.61377041613941,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Full-GMM",-1,-1.2815515655446,11.7457313271664,TRUE,TRUE,0,FALSE
500,1,0.1,0.5,"Full-GMM",-0.5,-0.781551565544601,9.37466811242033,TRUE,TRUE,0,FALSE
500,1,0.1,0.5,"Full-GMM",-0.25,-0.531551565544601,1.39165336172275,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Full-GMM",0.25,-0.0315515655446008,0.033458620076525,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Full-GMM",0.5,0.218448434455399,4.00888152454888,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"Full-GMM",1,0.718448434455399,0.921839867177767,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"DML-IVQR-BC",-1,-1.2815515655446,6.93292684182631,TRUE,TRUE,0,FALSE
500,1,0.1,0.5,"DML-IVQR-BC",-0.5,-0.781551565544601,4.12557037954778,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"DML-IVQR-BC",-0.25,-0.531551565544601,2.35304538946351,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"DML-IVQR-BC",0.25,-0.0315515655446008,0.102447214811799,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"DML-IVQR-BC",0.5,0.218448434455399,1.27388930133617,FALSE,FALSE,1,FALSE
500,1,0.1,0.5,"DML-IVQR-BC",1,0.718448434455399,1.47800042481862,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"Oracle-GMM",-1,-0.674489750196082,7.40518992478152,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"Oracle-GMM",-0.5,-0.174489750196082,0.801927467561806,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"Oracle-GMM",-0.25,0.0755102498039183,0.451939519005724,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"Oracle-GMM",0.25,0.575510249803918,8.25574057599169,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"Oracle-GMM",0.5,0.825510249803918,8.69401839076578,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"Oracle-GMM",1,1.32551024980392,14.4225132149994,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"Full-GMM",-1,-0.674489750196082,2.46859095292891,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"Full-GMM",-0.5,-0.174489750196082,0.95972720247028,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"Full-GMM",-0.25,0.0755102498039183,0.393893453795122,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"Full-GMM",0.25,0.575510249803918,2.08749011071057,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"Full-GMM",0.5,0.825510249803918,11.350278660882,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"Full-GMM",1,1.32551024980392,16.5485537779617,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"DML-IVQR-BC",-1,-0.674489750196082,13.4749706415813,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"DML-IVQR-BC",-0.5,-0.174489750196082,0.0952417958487248,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"DML-IVQR-BC",-0.25,0.0755102498039183,0.977698912422519,FALSE,FALSE,1,FALSE
500,1,0.25,0.5,"DML-IVQR-BC",0.25,0.575510249803918,6.80999498627652,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"DML-IVQR-BC",0.5,0.825510249803918,9.19825202382036,TRUE,TRUE,0,FALSE
500,1,0.25,0.5,"DML-IVQR-BC",1,1.32551024980392,11.8308105008656,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"Oracle-GMM",-1,0,1.58703422550843,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"Oracle-GMM",-0.5,0.5,0.0810479058872774,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"Oracle-GMM",-0.25,0.75,1.10282238124808,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"Oracle-GMM",0.25,1.25,8.93586561564831,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"Oracle-GMM",0.5,1.5,12.3901505421318,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"Oracle-GMM",1,2,11.7635625867226,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"Full-GMM",-1,0,1.77097872527588,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"Full-GMM",-0.5,0.5,0.820896808766708,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"Full-GMM",-0.25,0.75,5.70426655979204,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"Full-GMM",0.25,1.25,14.6037285219108,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"Full-GMM",0.5,1.5,16.752512531508,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"Full-GMM",1,2,22.5724571500963,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"DML-IVQR-BC",-1,0,4.32292605908623,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"DML-IVQR-BC",-0.5,0.5,0.142945379533764,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"DML-IVQR-BC",-0.25,0.75,1.22067881948567,FALSE,FALSE,1,FALSE
500,1,0.5,0.5,"DML-IVQR-BC",0.25,1.25,7.43029605316745,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"DML-IVQR-BC",0.5,1.5,12.8126316569717,TRUE,TRUE,0,FALSE
500,1,0.5,0.5,"DML-IVQR-BC",1,2,19.3041536948667,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Oracle-GMM",-1,0.674489750196082,4.00122150581636,FALSE,FALSE,1,FALSE
500,1,0.75,0.5,"Oracle-GMM",-0.5,1.17448975019608,4.11871048784931,FALSE,FALSE,1,FALSE
500,1,0.75,0.5,"Oracle-GMM",-0.25,1.42448975019608,9.91608375924296,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Oracle-GMM",0.25,1.92448975019608,16.6257899730104,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Oracle-GMM",0.5,2.17448975019608,14.6083268700271,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Oracle-GMM",1,2.67448975019608,9.85288702050965,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Full-GMM",-1,0.674489750196082,6.30124594406314,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Full-GMM",-0.5,1.17448975019608,8.94953889865409,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Full-GMM",-0.25,1.42448975019608,5.59135237962216,FALSE,FALSE,1,FALSE
500,1,0.75,0.5,"Full-GMM",0.25,1.92448975019608,12.2490759924827,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Full-GMM",0.5,2.17448975019608,13.0562814654612,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"Full-GMM",1,2.67448975019608,20.8615750940205,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"DML-IVQR-BC",-1,0.674489750196082,5.19453480184383,FALSE,FALSE,1,FALSE
500,1,0.75,0.5,"DML-IVQR-BC",-0.5,1.17448975019608,6.84275857306056,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"DML-IVQR-BC",-0.25,1.42448975019608,8.9252847814227,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"DML-IVQR-BC",0.25,1.92448975019608,6.59292353716478,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"DML-IVQR-BC",0.5,2.17448975019608,9.6334042101297,TRUE,TRUE,0,FALSE
500,1,0.75,0.5,"DML-IVQR-BC",1,2.67448975019608,17.0186691809121,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"Oracle-GMM",-1,1.2815515655446,2.36377808723844,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"Oracle-GMM",-0.5,1.7815515655446,1.1341601126136,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"Oracle-GMM",-0.25,2.0315515655446,5.16101750861468,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"Oracle-GMM",0.25,2.5315515655446,11.9959433830476,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"Oracle-GMM",0.5,2.7815515655446,10.5697205447002,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"Oracle-GMM",1,3.2815515655446,7.70211367450559,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"Full-GMM",-1,1.2815515655446,5.04875828506921,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"Full-GMM",-0.5,1.7815515655446,5.2085397557928,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"Full-GMM",-0.25,2.0315515655446,1.83207846707018,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"Full-GMM",0.25,2.5315515655446,8.33383064846447,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"Full-GMM",0.5,2.7815515655446,7.44748199918304,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"Full-GMM",1,3.2815515655446,2.46577973379433,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"DML-IVQR-BC",-1,1.2815515655446,2.45566623228386,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"DML-IVQR-BC",-0.5,1.7815515655446,4.32002523722521,FALSE,FALSE,1,FALSE
500,1,0.9,0.5,"DML-IVQR-BC",-0.25,2.0315515655446,12.8607209206776,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"DML-IVQR-BC",0.25,2.5315515655446,11.8602207503894,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"DML-IVQR-BC",0.5,2.7815515655446,8.56794945477839,TRUE,TRUE,0,FALSE
500,1,0.9,0.5,"DML-IVQR-BC",1,3.2815515655446,7.16640988344692,TRUE,TRUE,0,FALSE
500,1,0.1,0.25,"Oracle-GMM",-1,-1.2815515655446,0.525997882314279,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Oracle-GMM",-0.5,-0.781551565544601,4.07174309277417,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Oracle-GMM",-0.25,-0.531551565544601,0.257099986501456,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Oracle-GMM",0.25,-0.0315515655446008,0.580741987773857,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Oracle-GMM",0.5,0.218448434455399,2.44485279070766,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Oracle-GMM",1,0.718448434455399,3.48873725059695,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Full-GMM",-1,-1.2815515655446,2.55052632634201,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Full-GMM",-0.5,-0.781551565544601,0.793179023265154,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Full-GMM",-0.25,-0.531551565544601,1.41236009139165,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Full-GMM",0.25,-0.0315515655446008,0.820578967770332,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Full-GMM",0.5,0.218448434455399,1.64371912669878,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"Full-GMM",1,0.718448434455399,1.75403528427653,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"DML-IVQR-BC",-1,-1.2815515655446,4.81480365026994,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"DML-IVQR-BC",-0.5,-0.781551565544601,8.47147527580081,TRUE,TRUE,0,FALSE
500,1,0.1,0.25,"DML-IVQR-BC",-0.25,-0.531551565544601,7.4776897711952,TRUE,TRUE,0,FALSE
500,1,0.1,0.25,"DML-IVQR-BC",0.25,-0.0315515655446008,0.754409242417943,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"DML-IVQR-BC",0.5,0.218448434455399,0.256060044101793,FALSE,FALSE,1,FALSE
500,1,0.1,0.25,"DML-IVQR-BC",1,0.718448434455399,1.48851458970264,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Oracle-GMM",-1,-0.674489750196082,0.155454750444476,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Oracle-GMM",-0.5,-0.174489750196082,2.80568812889198,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Oracle-GMM",-0.25,0.0755102498039183,1.74761747074728,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Oracle-GMM",0.25,0.575510249803918,6.42076033718481,TRUE,TRUE,0,FALSE
500,1,0.25,0.25,"Oracle-GMM",0.5,0.825510249803918,6.87683821252004,TRUE,TRUE,0,FALSE
500,1,0.25,0.25,"Oracle-GMM",1,1.32551024980392,4.95569749324871,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Full-GMM",-1,-0.674489750196082,0.41627996532338,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Full-GMM",-0.5,-0.174489750196082,1.09690608656754,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Full-GMM",-0.25,0.0755102498039183,1.92833547552614,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Full-GMM",0.25,0.575510249803918,4.71315508423087,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"Full-GMM",0.5,0.825510249803918,9.82024061215346,TRUE,TRUE,0,FALSE
500,1,0.25,0.25,"Full-GMM",1,1.32551024980392,5.21666889211135,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"DML-IVQR-BC",-1,-0.674489750196082,3.30491520854226,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"DML-IVQR-BC",-0.5,-0.174489750196082,0.144360871705169,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"DML-IVQR-BC",-0.25,0.0755102498039183,0.614593721953137,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"DML-IVQR-BC",0.25,0.575510249803918,1.2057514707709,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"DML-IVQR-BC",0.5,0.825510249803918,3.49772119349373,FALSE,FALSE,1,FALSE
500,1,0.25,0.25,"DML-IVQR-BC",1,1.32551024980392,5.35496907434488,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Oracle-GMM",-1,0,0.989971336217635,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Oracle-GMM",-0.5,0.5,3.84941339842568,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Oracle-GMM",-0.25,0.75,4.61453913427351,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Oracle-GMM",0.25,1.25,11.0207460419441,TRUE,TRUE,0,FALSE
500,1,0.5,0.25,"Oracle-GMM",0.5,1.5,8.10601386346121,TRUE,TRUE,0,FALSE
500,1,0.5,0.25,"Oracle-GMM",1,2,5.0853004167033,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Full-GMM",-1,0,1.2664830411345,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Full-GMM",-0.5,0.5,2.62484939423821,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Full-GMM",-0.25,0.75,3.10958420185379,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"Full-GMM",0.25,1.25,8.7409653756151,TRUE,TRUE,0,FALSE
500,1,0.5,0.25,"Full-GMM",0.5,1.5,9.3153953729839,TRUE,TRUE,0,FALSE
500,1,0.5,0.25,"Full-GMM",1,2,9.36856190757194,TRUE,TRUE,0,FALSE
500,1,0.5,0.25,"DML-IVQR-BC",-1,0,0.0206603108982143,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"DML-IVQR-BC",-0.5,0.5,1.88113069426781,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"DML-IVQR-BC",-0.25,0.75,2.54817302441863,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"DML-IVQR-BC",0.25,1.25,5.16146419787827,FALSE,FALSE,1,FALSE
500,1,0.5,0.25,"DML-IVQR-BC",0.5,1.5,9.89579449948859,TRUE,TRUE,0,FALSE
500,1,0.5,0.25,"DML-IVQR-BC",1,2,8.16335479716894,TRUE,TRUE,0,FALSE
500,1,0.75,0.25,"Oracle-GMM",-1,0.674489750196082,4.10790132457225,FALSE,FALSE,1,FALSE
500,1,0.75,0.25,"Oracle-GMM",-0.5,1.17448975019608,5.70616771418307,FALSE,FALSE,1,FALSE
500,1,0.75,0.25,"Oracle-GMM",-0.25,1.42448975019608,9.32858634713678,TRUE,TRUE,0,FALSE
500,1,0.75,0.25,"Oracle-GMM",0.25,1.92448975019608,8.44748418750762,TRUE,TRUE,0,FALSE
500,1,0.75,0.25,"Oracle-GMM",0.5,2.17448975019608,5.86913211820382,FALSE,FALSE,1,FALSE
500,1,0.75,0.25,"Oracle-GMM",1,2.67448975019608,4.61522193175244,FALSE,FALSE,1,FALSE
500,1,0.75,0.25,"Full-GMM",-1,0.674489750196082,4.94335302027978,FALSE,FALSE,1,FALSE
500,1,0.75,0.25,"Full-GMM",-0.5,1.17448975019608,10.7368485875455,TRUE,TRUE,0,FALSE
