"n","replication","tau","kappa","estimator","Delta","a_false","W_false","rejected_false","rejection","false_acceptance","power_evaluation_failed"
1000,86,0.9,1,"DML-IVQR-BC",-1,1.2815515655446,18.8900945421229,TRUE,TRUE,0,FALSE
1000,86,0.9,1,"DML-IVQR-BC",-0.5,1.7815515655446,8.27812776847796,TRUE,TRUE,0,FALSE
1000,86,0.9,1,"DML-IVQR-BC",-0.25,2.0315515655446,1.33196229721316,FALSE,FALSE,1,FALSE
1000,86,0.9,1,"DML-IVQR-BC",0.25,2.5315515655446,31.7650477982902,TRUE,TRUE,0,FALSE
1000,86,0.9,1,"DML-IVQR-BC",0.5,2.7815515655446,63.9595527683138,TRUE,TRUE,0,FALSE
1000,86,0.9,1,"DML-IVQR-BC",1,3.2815515655446,78.0898559752094,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"Oracle-GMM",-1,-1.2815515655446,35.03811753082,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"Oracle-GMM",-0.5,-0.781551565544601,31.5173396242824,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"Oracle-GMM",-0.25,-0.531551565544601,17.4700093457994,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"Oracle-GMM",0.25,-0.0315515655446008,0.239479948266544,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"Oracle-GMM",0.5,0.218448434455399,2.60059520571852,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"Oracle-GMM",1,0.718448434455399,3.90099329984639,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"Full-GMM",-1,-1.2815515655446,40.5803944783643,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"Full-GMM",-0.5,-0.781551565544601,35.0678604386031,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"Full-GMM",-0.25,-0.531551565544601,8.39663715315131,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"Full-GMM",0.25,-0.0315515655446008,5.97862321952658,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"Full-GMM",0.5,0.218448434455399,0.131886071559573,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"Full-GMM",1,0.718448434455399,2.87208769703255,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"DML-IVQR-BC",-1,-1.2815515655446,32.4874823275647,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"DML-IVQR-BC",-0.5,-0.781551565544601,24.4615666631564,TRUE,TRUE,0,FALSE
1000,86,0.1,0.5,"DML-IVQR-BC",-0.25,-0.531551565544601,4.92685338796968,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"DML-IVQR-BC",0.25,-0.0315515655446008,0.748529924631971,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"DML-IVQR-BC",0.5,0.218448434455399,3.08871450971022,FALSE,FALSE,1,FALSE
1000,86,0.1,0.5,"DML-IVQR-BC",1,0.718448434455399,3.82969787056738,FALSE,FALSE,1,FALSE
1000,86,0.25,0.5,"Oracle-GMM",-1,-0.674489750196082,39.459861031906,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Oracle-GMM",-0.5,-0.174489750196082,28.4743982812151,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Oracle-GMM",-0.25,0.0755102498039183,14.9711116317069,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Oracle-GMM",0.25,0.575510249803918,4.63334879527516,FALSE,FALSE,1,FALSE
1000,86,0.25,0.5,"Oracle-GMM",0.5,0.825510249803918,8.28135693468314,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Oracle-GMM",1,1.32551024980392,15.4948197871472,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Full-GMM",-1,-0.674489750196082,40.5421276463887,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Full-GMM",-0.5,-0.174489750196082,25.1871896332571,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Full-GMM",-0.25,0.0755102498039183,16.5051978498704,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Full-GMM",0.25,0.575510249803918,3.57058578012069,FALSE,FALSE,1,FALSE
1000,86,0.25,0.5,"Full-GMM",0.5,0.825510249803918,10.1713968363538,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"Full-GMM",1,1.32551024980392,4.11061634922979,FALSE,FALSE,1,FALSE
1000,86,0.25,0.5,"DML-IVQR-BC",-1,-0.674489750196082,37.6578437440525,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"DML-IVQR-BC",-0.5,-0.174489750196082,28.3913074205757,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"DML-IVQR-BC",-0.25,0.0755102498039183,6.47087271725439,TRUE,TRUE,0,FALSE
1000,86,0.25,0.5,"DML-IVQR-BC",0.25,0.575510249803918,2.77970499758916,FALSE,FALSE,1,FALSE
1000,86,0.25,0.5,"DML-IVQR-BC",0.5,0.825510249803918,4.05416652558254,FALSE,FALSE,1,FALSE
1000,86,0.25,0.5,"DML-IVQR-BC",1,1.32551024980392,9.22544576303898,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Oracle-GMM",-1,0,28.0103484212364,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Oracle-GMM",-0.5,0.5,13.3831212133842,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Oracle-GMM",-0.25,0.75,8.77045080825989,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Oracle-GMM",0.25,1.25,7.38187184339499,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Oracle-GMM",0.5,1.5,12.5191149711489,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Oracle-GMM",1,2,29.7273227037975,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Full-GMM",-1,0,26.7394926130894,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Full-GMM",-0.5,0.5,5.67704176196702,FALSE,FALSE,1,FALSE
1000,86,0.5,0.5,"Full-GMM",-0.25,0.75,7.02623733816444,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Full-GMM",0.25,1.25,3.04259046551115,FALSE,FALSE,1,FALSE
1000,86,0.5,0.5,"Full-GMM",0.5,1.5,9.63700116303008,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"Full-GMM",1,2,17.4703836056783,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"DML-IVQR-BC",-1,0,32.8934983149187,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"DML-IVQR-BC",-0.5,0.5,9.83555002635688,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"DML-IVQR-BC",-0.25,0.75,3.94224622142076,FALSE,FALSE,1,FALSE
1000,86,0.5,0.5,"DML-IVQR-BC",0.25,1.25,5.74573258404453,FALSE,FALSE,1,FALSE
1000,86,0.5,0.5,"DML-IVQR-BC",0.5,1.5,8.46891042817785,TRUE,TRUE,0,FALSE
1000,86,0.5,0.5,"DML-IVQR-BC",1,2,24.3244210232716,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Oracle-GMM",-1,0.674489750196082,24.4285950392255,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Oracle-GMM",-0.5,1.17448975019608,21.4443119311432,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Oracle-GMM",-0.25,1.42448975019608,9.1504684979043,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Oracle-GMM",0.25,1.92448975019608,2.05377400552952,FALSE,FALSE,1,FALSE
1000,86,0.75,0.5,"Oracle-GMM",0.5,2.17448975019608,23.6969592636288,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Oracle-GMM",1,2.67448975019608,47.4525326052325,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Full-GMM",-1,0.674489750196082,8.97193828549144,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Full-GMM",-0.5,1.17448975019608,5.74907716752696,FALSE,FALSE,1,FALSE
1000,86,0.75,0.5,"Full-GMM",-0.25,1.42448975019608,4.72436543645754,FALSE,FALSE,1,FALSE
1000,86,0.75,0.5,"Full-GMM",0.25,1.92448975019608,9.70556348181279,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Full-GMM",0.5,2.17448975019608,16.1400796836797,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"Full-GMM",1,2.67448975019608,35.0649629521292,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"DML-IVQR-BC",-1,0.674489750196082,25.2694626660455,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"DML-IVQR-BC",-0.5,1.17448975019608,13.1860448664303,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"DML-IVQR-BC",-0.25,1.42448975019608,3.14264393781666,FALSE,FALSE,1,FALSE
1000,86,0.75,0.5,"DML-IVQR-BC",0.25,1.92448975019608,7.56817740475142,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"DML-IVQR-BC",0.5,2.17448975019608,21.6487242584289,TRUE,TRUE,0,FALSE
1000,86,0.75,0.5,"DML-IVQR-BC",1,2.67448975019608,35.7585216229726,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"Oracle-GMM",-1,1.2815515655446,6.32725352301189,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"Oracle-GMM",-0.5,1.7815515655446,2.19489655537131,FALSE,FALSE,1,FALSE
1000,86,0.9,0.5,"Oracle-GMM",-0.25,2.0315515655446,3.73713917246192,FALSE,FALSE,1,FALSE
1000,86,0.9,0.5,"Oracle-GMM",0.25,2.5315515655446,10.2249990041178,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"Oracle-GMM",0.5,2.7815515655446,28.8953987494924,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"Oracle-GMM",1,3.2815515655446,37.2541962278948,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"Full-GMM",-1,1.2815515655446,2.55993108105773,FALSE,FALSE,1,FALSE
1000,86,0.9,0.5,"Full-GMM",-0.5,1.7815515655446,4.34559052129079,FALSE,FALSE,1,FALSE
1000,86,0.9,0.5,"Full-GMM",-0.25,2.0315515655446,0.0940972983622618,FALSE,FALSE,1,FALSE
1000,86,0.9,0.5,"Full-GMM",0.25,2.5315515655446,6.31415169191676,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"Full-GMM",0.5,2.7815515655446,12.2181017087637,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"Full-GMM",1,3.2815515655446,16.4974182218077,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"DML-IVQR-BC",-1,1.2815515655446,8.82955758447446,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"DML-IVQR-BC",-0.5,1.7815515655446,3.02717570338422,FALSE,FALSE,1,FALSE
1000,86,0.9,0.5,"DML-IVQR-BC",-0.25,2.0315515655446,2.12611918393295,FALSE,FALSE,1,FALSE
1000,86,0.9,0.5,"DML-IVQR-BC",0.25,2.5315515655446,19.4154823046077,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"DML-IVQR-BC",0.5,2.7815515655446,34.8383185883028,TRUE,TRUE,0,FALSE
1000,86,0.9,0.5,"DML-IVQR-BC",1,3.2815515655446,50.653618361976,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"Oracle-GMM",-1,-1.2815515655446,22.0430501483431,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"Oracle-GMM",-0.5,-0.781551565544601,18.3320586717123,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"Oracle-GMM",-0.25,-0.531551565544601,11.6923325002088,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"Oracle-GMM",0.25,-0.0315515655446008,0.10140296840886,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"Oracle-GMM",0.5,0.218448434455399,1.7709163755497,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"Oracle-GMM",1,0.718448434455399,3.55029548497457,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"Full-GMM",-1,-1.2815515655446,21.5389484729749,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"Full-GMM",-0.5,-0.781551565544601,15.0339786733706,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"Full-GMM",-0.25,-0.531551565544601,8.67728568261839,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"Full-GMM",0.25,-0.0315515655446008,0.727213668246191,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"Full-GMM",0.5,0.218448434455399,0.230509624489414,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"Full-GMM",1,0.718448434455399,1.90364679372127,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"DML-IVQR-BC",-1,-1.2815515655446,26.5223700938315,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"DML-IVQR-BC",-0.5,-0.781551565544601,9.62043866678882,TRUE,TRUE,0,FALSE
1000,86,0.1,0.25,"DML-IVQR-BC",-0.25,-0.531551565544601,2.47895353382789,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"DML-IVQR-BC",0.25,-0.0315515655446008,0.214447321070829,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"DML-IVQR-BC",0.5,0.218448434455399,1.0721605628942,FALSE,FALSE,1,FALSE
1000,86,0.1,0.25,"DML-IVQR-BC",1,0.718448434455399,1.27414742279196,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"Oracle-GMM",-1,-0.674489750196082,13.1428087103282,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"Oracle-GMM",-0.5,-0.174489750196082,15.0532668740387,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"Oracle-GMM",-0.25,0.0755102498039183,6.71603938130624,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"Oracle-GMM",0.25,0.575510249803918,2.16456436622022,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"Oracle-GMM",0.5,0.825510249803918,2.36238578972205,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"Oracle-GMM",1,1.32551024980392,2.29352378778772,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"Full-GMM",-1,-0.674489750196082,15.5364193196077,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"Full-GMM",-0.5,-0.174489750196082,14.6764618601274,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"Full-GMM",-0.25,0.0755102498039183,5.30562004754277,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"Full-GMM",0.25,0.575510249803918,1.86654328527156,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"Full-GMM",0.5,0.825510249803918,0.886384983817716,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"Full-GMM",1,1.32551024980392,2.4707485878611,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"DML-IVQR-BC",-1,-0.674489750196082,19.3948646901493,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"DML-IVQR-BC",-0.5,-0.174489750196082,17.2006469749984,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"DML-IVQR-BC",-0.25,0.0755102498039183,7.11304533647112,TRUE,TRUE,0,FALSE
1000,86,0.25,0.25,"DML-IVQR-BC",0.25,0.575510249803918,0.971568286691653,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"DML-IVQR-BC",0.5,0.825510249803918,1.70135250018177,FALSE,FALSE,1,FALSE
1000,86,0.25,0.25,"DML-IVQR-BC",1,1.32551024980392,2.70379844454445,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Oracle-GMM",-1,0,11.8132995878283,TRUE,TRUE,0,FALSE
1000,86,0.5,0.25,"Oracle-GMM",-0.5,0.5,6.94845687963468,TRUE,TRUE,0,FALSE
1000,86,0.5,0.25,"Oracle-GMM",-0.25,0.75,4.27548832247624,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Oracle-GMM",0.25,1.25,2.30558912055429,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Oracle-GMM",0.5,1.5,3.52577237020041,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Oracle-GMM",1,2,10.7446226425257,TRUE,TRUE,0,FALSE
1000,86,0.5,0.25,"Full-GMM",-1,0,8.47993040177481,TRUE,TRUE,0,FALSE
1000,86,0.5,0.25,"Full-GMM",-0.5,0.5,4.60161028070675,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Full-GMM",-0.25,0.75,3.10244003416544,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Full-GMM",0.25,1.25,2.23800003611431,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Full-GMM",0.5,1.5,2.16453803813051,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"Full-GMM",1,2,7.63226679605127,TRUE,TRUE,0,FALSE
1000,86,0.5,0.25,"DML-IVQR-BC",-1,0,13.9410003744065,TRUE,TRUE,0,FALSE
1000,86,0.5,0.25,"DML-IVQR-BC",-0.5,0.5,3.38146957881423,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"DML-IVQR-BC",-0.25,0.75,2.8326018929663,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"DML-IVQR-BC",0.25,1.25,1.61820741126393,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"DML-IVQR-BC",0.5,1.5,2.47393468149933,FALSE,FALSE,1,FALSE
1000,86,0.5,0.25,"DML-IVQR-BC",1,2,5.37327825416003,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"Oracle-GMM",-1,0.674489750196082,6.53289701268998,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"Oracle-GMM",-0.5,1.17448975019608,9.9371392927902,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"Oracle-GMM",-0.25,1.42448975019608,4.91319395824339,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"Oracle-GMM",0.25,1.92448975019608,0.338259785431867,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"Oracle-GMM",0.5,2.17448975019608,4.81691459393709,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"Oracle-GMM",1,2.67448975019608,11.5755796498794,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"Full-GMM",-1,0.674489750196082,4.3417953453667,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"Full-GMM",-0.5,1.17448975019608,6.7783212979096,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"Full-GMM",-0.25,1.42448975019608,3.79629697991179,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"Full-GMM",0.25,1.92448975019608,1.68847330313826,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"Full-GMM",0.5,2.17448975019608,7.05323993330746,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"Full-GMM",1,2.67448975019608,14.8307326609454,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"DML-IVQR-BC",-1,0.674489750196082,11.095291765001,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"DML-IVQR-BC",-0.5,1.17448975019608,6.8942311635111,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"DML-IVQR-BC",-0.25,1.42448975019608,2.49600633758718,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"DML-IVQR-BC",0.25,1.92448975019608,2.27124513846194,FALSE,FALSE,1,FALSE
1000,86,0.75,0.25,"DML-IVQR-BC",0.5,2.17448975019608,7.98287382741493,TRUE,TRUE,0,FALSE
1000,86,0.75,0.25,"DML-IVQR-BC",1,2.67448975019608,15.3623349323579,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"Oracle-GMM",-1,1.2815515655446,5.16599382617385,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"Oracle-GMM",-0.5,1.7815515655446,2.13117210041557,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"Oracle-GMM",-0.25,2.0315515655446,2.0669129676622,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"Oracle-GMM",0.25,2.5315515655446,5.43231358088039,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"Oracle-GMM",0.5,2.7815515655446,6.56100823324784,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"Oracle-GMM",1,3.2815515655446,6.95891452621132,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"Full-GMM",-1,1.2815515655446,3.3873138781544,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"Full-GMM",-0.5,1.7815515655446,1.98164535363439,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"Full-GMM",-0.25,2.0315515655446,4.98212872410409,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"Full-GMM",0.25,2.5315515655446,6.9362868848072,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"Full-GMM",0.5,2.7815515655446,7.54909597107921,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"Full-GMM",1,3.2815515655446,4.63735214040438,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"DML-IVQR-BC",-1,1.2815515655446,7.14415119473991,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"DML-IVQR-BC",-0.5,1.7815515655446,1.31179104707871,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"DML-IVQR-BC",-0.25,2.0315515655446,1.39142202759949,FALSE,FALSE,1,FALSE
1000,86,0.9,0.25,"DML-IVQR-BC",0.25,2.5315515655446,7.8858979781756,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"DML-IVQR-BC",0.5,2.7815515655446,14.7008080259612,TRUE,TRUE,0,FALSE
1000,86,0.9,0.25,"DML-IVQR-BC",1,3.2815515655446,16.2649134677313,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"Oracle-GMM",-1,-1.2815515655446,9.19206948806873,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"Oracle-GMM",-0.5,-0.781551565544601,11.7856893875212,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"Oracle-GMM",-0.25,-0.531551565544601,7.11446229330369,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"Oracle-GMM",0.25,-0.0315515655446008,0.103049482852349,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"Oracle-GMM",0.5,0.218448434455399,0.862160808846834,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"Oracle-GMM",1,0.718448434455399,3.15030946639365,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"Full-GMM",-1,-1.2815515655446,13.1069272645852,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"Full-GMM",-0.5,-0.781551565544601,7.57785898895733,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"Full-GMM",-0.25,-0.531551565544601,8.79239900596178,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"Full-GMM",0.25,-0.0315515655446008,0.0800993502478212,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"Full-GMM",0.5,0.218448434455399,0.256669535337116,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"Full-GMM",1,0.718448434455399,1.06101214140101,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"DML-IVQR-BC",-1,-1.2815515655446,11.8358341440194,TRUE,TRUE,0,FALSE
1000,86,0.1,0.1,"DML-IVQR-BC",-0.5,-0.781551565544601,4.68192857010086,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"DML-IVQR-BC",-0.25,-0.531551565544601,1.92418733543626,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"DML-IVQR-BC",0.25,-0.0315515655446008,0.579974572548975,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"DML-IVQR-BC",0.5,0.218448434455399,0.148397852942311,FALSE,FALSE,1,FALSE
1000,86,0.1,0.1,"DML-IVQR-BC",1,0.718448434455399,1.14842858334249,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Oracle-GMM",-1,-0.674489750196082,6.36388733226038,TRUE,TRUE,0,FALSE
1000,86,0.25,0.1,"Oracle-GMM",-0.5,-0.174489750196082,6.79107659697497,TRUE,TRUE,0,FALSE
1000,86,0.25,0.1,"Oracle-GMM",-0.25,0.0755102498039183,3.40202886094389,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Oracle-GMM",0.25,0.575510249803918,0.655264211277548,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Oracle-GMM",0.5,0.825510249803918,0.200249163927657,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Oracle-GMM",1,1.32551024980392,0.224071194105909,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Full-GMM",-1,-0.674489750196082,13.2247905547362,TRUE,TRUE,0,FALSE
1000,86,0.25,0.1,"Full-GMM",-0.5,-0.174489750196082,6.59023101626407,TRUE,TRUE,0,FALSE
1000,86,0.25,0.1,"Full-GMM",-0.25,0.0755102498039183,5.17408364760121,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Full-GMM",0.25,0.575510249803918,2.37568482529659,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Full-GMM",0.5,0.825510249803918,3.68427810634666,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"Full-GMM",1,1.32551024980392,0.433507582464055,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"DML-IVQR-BC",-1,-0.674489750196082,5.96962492880692,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"DML-IVQR-BC",-0.5,-0.174489750196082,10.1293270641217,TRUE,TRUE,0,FALSE
1000,86,0.25,0.1,"DML-IVQR-BC",-0.25,0.0755102498039183,6.51905526255348,TRUE,TRUE,0,FALSE
1000,86,0.25,0.1,"DML-IVQR-BC",0.25,0.575510249803918,0.351393599800788,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"DML-IVQR-BC",0.5,0.825510249803918,0.594940835011192,FALSE,FALSE,1,FALSE
1000,86,0.25,0.1,"DML-IVQR-BC",1,1.32551024980392,0.23782088143801,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Oracle-GMM",-1,0,3.46335857450389,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Oracle-GMM",-0.5,0.5,3.03782062595947,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Oracle-GMM",-0.25,0.75,2.95215260647372,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Oracle-GMM",0.25,1.25,0.319149464660066,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Oracle-GMM",0.5,1.5,0.528847677128696,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Oracle-GMM",1,2,2.95851756138129,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Full-GMM",-1,0,4.04419784460704,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Full-GMM",-0.5,0.5,0.968703661839562,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Full-GMM",-0.25,0.75,2.2083059756611,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Full-GMM",0.25,1.25,0.190420133439415,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Full-GMM",0.5,1.5,0.731826730176547,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"Full-GMM",1,2,1.48953129753356,FALSE,FALSE,1,FALSE
1000,86,0.5,0.1,"DML-IVQR-BC",-1,0,4.29870758341209,FALSE,FALSE,1,FALSE
